PostCodes,eff
DE34 - BE67,2.3246420131454886
DE06 - NL74,2.3248546541676367
DE56 - NL16,2.3258343319602632
FR26 - FR91,2.326040117540242
SE28 - DK46,2.326649842450584
DE47 - NL50,2.326876175400589
DE12 - PL52,2.3272103800973123
PL95 - PL72,2.3272686599475985
PL62 - DE41,2.3273345891187636
LV10 - EE50,2.327575921432702
FR13 - ES43,2.3280685732881152
GBGL - GBDA,2.3284645627888567
DE34 - DE50,2.328622338948747
DE99 - DE46,2.3288857847929365
NO30 - SE44,2.32919345764133
NL29 - NL10,2.3292027219219955
DE74 - NL84,2.3292726832821145
IT02 - FR13,2.3293767513938834
DE86 - SK92,2.3295498794938543
FR39 - DE64,2.3295673681241165
IT13 - DE67,2.3296041494290844
DE82 - DE91,2.329865253290464
DE14 - CZ25,2.3299101234269317
FR59 - DE56,2.3299168480607206
GBNG - GBRG,2.330137900798518
DE21 - PL72,2.3302031215473358
DE04 - PL62,2.3303676749402915
EE75 - LV46,2.330377230996027
DE20 - PL70,2.331029552491431
DE35 - NL53,2.331193784994053
DE13 - DE19,2.3313646472565384
GBYO - GBLU,2.3314023135383826
DE27 - BE28,2.33165278250699
DE85 - DE36,2.3321816700825675
NO17 - NO17,2.332282432139398
BE77 - NL23,2.3329862262339
NO22 - SE23,2.333133218808623
DE31 - DE47,2.3332347725746727
DE91 - PL59,2.3337436893904364
FR59 - DE59,2.3338701372781814
SE67 - SE41,2.334216809209614
SE45 - NO28,2.3342619624433754
NL84 - NL60,2.334715211154985
DE22 - NL65,2.334783645802252
IT02 - FR38,2.33489530685519
FR93 - DE56,2.335005565845198
PL72 - SK92,2.3353591945128294
CZ25 - NL53,2.335398517406603
DE47 - AT22,2.335470889887951
DE86 - DE44,2.3355557821442723
DE24 - PL72,2.3360234190131886
FR26 - DE30,2.336137792067259
DE19 - DE48,2.336238182460527
FR95 - DE56,2.336296825623996
IT13 - DE21,2.3363989476962757
DE13 - PL52,2.33648301192094
PL72 - DE44,2.336642118018944
DE85 - PL95,2.3367029099956698
IT33 - CZ10,2.337033491016354
DE54 - NL50,2.33717059503714
PL70 - DE59,2.337442580441119
PL59 - DE21,2.3375099089757385
DE76 - BE91,2.337769632525631
FR59 - DE21,2.338051358439298
GBTW - NL14,2.338242425928309
DE41 - DE67,2.3386077776873315
GBBS - GBDE,2.3387008459180874
DE28 - DE38,2.339717825768683
FR78 - DE41,2.3398666403065294
IT80 - IT10,2.3404910422830363
PL70 - PL41,2.340865853937796
DE53 - FR59,2.340926246868647
NL29 - NL19,2.340975178125868
FR59 - NL27,2.3409979370771477
PL41 - DE64,2.341027205458285
DE23 - NL51,2.341225469386072
SE41 - SE60,2.341491946628758
NL53 - DE26,2.341552699586981
DE30 - CZ25,2.341597956989393
DE56 - BE28,2.341628585136321
DE14 - PL41,2.3418049479866547
DE91 - DE59,2.341829757735622
IT16 - FR38,2.342002103087543
NO35 - SE42,2.342562024881532
NO01 - SE58,2.3426971939605683
DE64 - FR91,2.3430978095598145
EE75 - LV54,2.343190798783292
DE27 - NL50,2.343312151132894
PL95 - SK92,2.3433360160868717
AT22 - PL59,2.343526995637165
FR67 - LU53,2.344074866616348
DE96 - DE36,2.3443722918014114
DE81 - CZ10,2.344668283302684
DE75 - CZ25,2.3448397886380783
DE99 - PL70,2.3450087559744928
SE43 - DK46,2.3451654409515625
DE64 - DE64,2.345216614531577
DE96 - PL59,2.3453583376947957
SE28 - DE48,2.3458343241461357
IT00 - IT29,2.3460779135989003
ES41 - ES43,2.3462657850558934
IT24 - DE41,2.3465523104330828
FR57 - DE50,2.3466212368108494
DE44 - DE14,2.3469277489133353
ES08 - FR91,2.347064162317414
IT10 - FR45,2.347095542689533
DE21 - BE28,2.347759588305673
DE31 - PL59,2.3478234445238284
DE65 - CZ25,2.3478488454124444
DE31 - NL27,2.3483576253407166
PL72 - PL95,2.3484246459765914
NL53 - CZ25,2.3484253568478812
FR62 - DE45,2.348493619693631
NL53 - PL55,2.348852172015808
DE12 - DE44,2.3488603663483345
GBWV - FR76,2.34890231702954
NO05 - SE37,2.348927133363444
DE82 - DE44,2.3491470220792317
FR59 - NL31,2.3493372468448195
NO30 - SE45,2.3498591020250266
DE56 - BE98,2.349993276408201
GBBS - NL26,2.3500123886471993
FR45 - DE59,2.3504313409455615
DE21 - CZ25,2.3504345355953378
FI33 - NL84,2.3504942879698487
FR91 - DE44,2.350538058855443
GBPE - GBCM,2.3510537753689986
SK92 - PL59,2.351382272170647
FR62 - BE17,2.352144846197027
IT38 - CZ25,2.3521685063677555
SE68 - NO02,2.352662306136211
DE47 - DE04,2.3527911797571868
DE96 - CZ25,2.3528352525560705
IT10 - DE75,2.3530856699134333
GBDE - GBCV,2.353169701489577
DE81 - PL55,2.3534730949551976
PL55 - DE41,2.353481596751787
DE30 - AT22,2.353487682184506
DK46 - SE25,2.3539249869471712
FR91 - DE75,2.354064613906261
DE41 - PL59,2.3543616109052095
DE47 - NL48,2.354533898654927
NL54 - DE27,2.355000218880825
DK78 - NL16,2.355037506376421
PL70 - DE21,2.3551469833644596
PL70 - DE04,2.35523173514226
PL59 - IT10,2.3558782943162715
PL59 - NL53,2.355887529373436
FR38 - ES08,2.3560289712347235
LVLV - EE72,2.35636916829846
DE30 - FR45,2.3567381806275973
DE21 - PL70,2.356949290167072
DE04 - PL52,2.357401823772151
FR26 - DE21,2.357402520784211
CZ25 - PL95,2.3576187086974665
DE49 - DE56,2.3578520546649115
DE41 - BE20,2.357880829226982
DE46 - DE04,2.358060502471537
FR38 - FR80,2.3589538494957702
FR45 - DE67,2.3596779344564496
NL53 - PL62,2.3597466178431965
FR33 - BE83,2.35998634415895
BE48 - NL66,2.3600935306072595
DE14 - PL55,2.3601634843630728
DE44 - NL54,2.3602080735272195
BE35 - DE47,2.3604050184244194
DE86 - NL53,2.360595860490873
FR67 - FR80,2.3606033564011972
PL55 - DE67,2.3615951246962403
DE46 - BE85,2.3619216239052334
LU53 - CH50,2.3628417433014732
IT10 - DE91,2.362859931324533
DE21 - DE86,2.3628829256490063
GBNG - GBDA,2.3640024506511623
DE06 - NL38,2.364264746270711
DE88 - NL39,2.3644715601840893
GBCV - GBDA,2.3645775364461152
FR95 - DE59,2.3648395808568003
SE42 - DK46,2.365218039075658
DE50 - DE91,2.365262880256668
NL19 - DE99,2.365419573073619
DE90 - DE56,2.365530724515022
PL59 - DE41,2.367086534943836
PL62 - DE50,2.367497032206027
FR38 - FR45,2.36816691670933
NL44 - DE44,2.368334583720543
PL62 - DE91,2.368423501173948
DE30 - DE75,2.3684236819805577
ES45 - DE75,2.3689350585525912
NL54 - DE32,2.369029119041035
DE44 - SK92,2.3698039370531525
FR45 - DE44,2.3701883614280157
DE68 - NL53,2.370421834879655
PL72 - PL41,2.370574980686238
DE44 - CZ10,2.371444075247887
DE82 - SK92,2.371712467160518
FR45 - BE87,2.3720834895216893
IT29 - DE41,2.3721158854756794
DE19 - NL80,2.3721670535626123
LV10 - EE11,2.3721851249492474
PL72 - PL52,2.372193684683209
SE21 - LT28,2.372276786093831
DE64 - SK92,2.3723725764604557
DE27 - NL30,2.372501407133334
FR80 - DE67,2.372879795310407
FR30 - FR31,2.3730032712172684
BE36 - DE63,2.3730391722921556
NL49 - DE24,2.3733763102434318
DE47 - CZ25,2.373385667676199
SK92 - DE36,2.3736380025766692
DE34 - NL46,2.3740491904744636
NO42 - DK67,2.374517582807055
FR95 - DE44,2.374616354092908
DE91 - IT29,2.3749987436635904
NL53 - ES08,2.3754259142930243
DE31 - FR59,2.376301719168038
FR95 - DE75,2.37645188057254
DE56 - BE83,2.37649821184824
DE28 - NL60,2.3766572252966145
GBWF - GBNN,2.377256163903092
GBCV - FR59,2.3772577940485773
DE13 - DE44,2.3772970002373737
GB - GB,2.377424939553972
AT22 - PL44,2.3780461580339356
DE59 - BE53,2.378087519764602
DE06 - BE85,2.3781799060894824
FR62 - GBTN,2.378613511395496
DE46 - BE69,2.379462731421322
SE56 - DK40,2.3798063934735025
DE59 - BE94,2.379900152205701
LV10 - PL42,2.380417610768058
PL55 - DE75,2.3811603997778965
FR95 - DE67,2.3812410885223523
DE44 - DE86,2.381318113091439
AT22 - PL55,2.3813477846310294
SE43 - DK40,2.3814010538492574
DE30 - PL70,2.3816349817006794
IT29 - NL53,2.381660212364091
SE26 - DK71,2.381819763723121
GBNE - GBDN,2.383215212750578
AT22 - PL52,2.383371721780969
DE - SK,2.384213306233638
NL31 - DE49,2.384356361636141
DE34 - NL15,2.38436948449394
DE12 - PL95,2.3845575809079373
DE82 - PL59,2.3846262405429353
DE56 - NL44,2.3848093842696083
GBNN - GBDA,2.385083647156355
DE29 - NL60,2.386347131599422
GBLE - NL53,2.3866968922745926
DE44 - PL72,2.3872206901470436
DE90 - DE47,2.387516308441948
SE36 - DK40,2.387801037690132
NO17 - DK44,2.388027129917506
NO28 - DK70,2.3881663746864725
DE46 - NL31,2.3882007734687387
IT00 - IT13,2.3886747449003694
NL68 - NL23,2.3886826769066287
DE04 - PL41,2.388944322620739
FR45 - DE56,2.3896558294134285
BE - BE,2.3899845317691786
PL72 - DE59,2.3900569550412665
DE27 - BE91,2.390184246169544
DE59 - BE18,2.3902035930007273
GBGL - GBME,2.390552063376293
SE52 - DK30,2.3907525369135785
NL54 - DE75,2.391037571404015
DE33 - DE33,2.3911174589023014
DE15 - PL95,2.3914048846994898
PL55 - DE36,2.39195781689978
DE48 - NL16,2.392203063547215
SK92 - DE59,2.3931418879685142
IT29 - DE75,2.393160183350285
FR26 - DE56,2.393245964958713
IT13 - ES45,2.3935850751105603
DE20 - NL53,2.395095642804622
DK46 - SE41,2.395533385330699
DE51 - BE31,2.3957381185930346
DE34 - BE18,2.3968513568547167
CZ25 - PL41,2.397048361376979
DE76 - NL16,2.3974647700230696
NL24 - NL74,2.3974970939479263
DE52 - FR89,2.397584453912808
DE91 - PL62,2.3984784234551744
CZ25 - DE64,2.398511925753989
DE34 - NL84,2.398800662518968
DE63 - DE63,2.39898165566373
BE77 - NL60,2.3996611835946355
GBTA - NL37,2.400091352857687
DE81 - DE67,2.4003890982550886
NO30 - SE37,2.4014004857424323
GBWF - GBSP,2.4016503294595672
SE26 - DK47,2.401663633472533
DE67 - FR80,2.4020798839683257
DE64 - BE28,2.402450346947062
IT24 - CZ25,2.403363508053592
DE67 - PL59,2.403378382548177
DE41 - FR95,2.404244601309192
DE86 - IT13,2.4045269337384685
FR38 - DE86,2.4048838183396293
BE89 - NL79,2.4052676024032182
NO28 - NO16,2.4059426666449983
DE64 - DE04,2.4062588534827474
ES45 - FR38,2.4065487191746135
LV37 - EE71,2.407035336446216
NL38 - DE22,2.4072090079560207
DE13 - PL95,2.4074267454962905
NO20 - SE44,2.4074786177588834
NO14 - SE51,2.408030225607954
DE91 - PL55,2.4083188488474665
NO46 - NO14,2.4084398710483574
NL29 - NL59,2.4085256888726296
DE95 - NL31,2.408835756796318
DE85 - CZ10,2.408844454482663
NO31 - SE45,2.4095291332171813
GBRM - NL53,2.409945823999552
DE68 - FR45,2.410171739023212
DE20 - PL41,2.4102722249142574
FR24 - DE65,2.4104988924704154
FR67 - PL72,2.410604589354576
IT00 - IT10,2.410661966250639
FR38 - DE75,2.4112410810194924
IT47 - IT10,2.4115181546872946
IT20 - FR71,2.4116684329954974
DE64 - FR95,2.4116886169495375
DE46 - BE61,2.4123686903578734
EE72 - LVLV,2.413126533244573
NL41 - FR60,2.4131699713350634
LV10 - EE10,2.4136866791485176
BE99 - NL51,2.4138060719762757
SE45 - NO17,2.414559278736557
NL53 - DE04,2.4149385937423835
NL48 - DE28,2.415302516799738
IT24 - DE64,2.4153565660546006
LV21 - EE11,2.41542343804571
DE50 - NL50,2.415833136299703
DE31 - PL62,2.416893375659675
DE44 - PL62,2.4169283359937177
SE52 - DK34,2.4177189768070773
NL69 - BE44,2.418683753715677
GBCV - GBRG,2.418791435945205
CH43 - DE68,2.4191762599684674
FR38 - DE91,2.4195109083409427
SE56 - DK33,2.4196016080895166
FR26 - DE67,2.4196461958694195
DE91 - SK92,2.419913572303911
IT20 - DE67,2.4210389757904642
LU49 - BE85,2.421218266533208
NL44 - DE30,2.4215750316891507
IT10 - DE56,2.4215944406360856
NO14 - SE41,2.42167255405651
FR38 - DE59,2.4217344804883765
DE44 - CZ25,2.421842672356423
IT50 - IT20,2.4220493821534106
ES08 - FR59,2.4224561830441664
IT29 - DE91,2.422535642133182
DE50 - NL66,2.422886511427799
LVLV - EE75,2.4230291002239457
IT13 - FR71,2.4230608665895716
NL53 - PL70,2.4232645584317636
GBDN - GBKT,2.4233632373932656
NL34 - NL34,2.423680536648599
DK26 - DK04,2.42372624028378
ES08 - FR45,2.4240703859171897
SE45 - NO11,2.4247296326077277
BE77 - NL19,2.4254933130935714
FR59 - IT10,2.426079417259617
NO22 - SE28,2.4261374906045368
DE34 - NL66,2.4261570729627224
DE30 - CZ10,2.426455762813128
DE36 - NL54,2.4264737132612693
NL53 - PL72,2.426496335052894
IT29 - CZ25,2.426504610267479
IT02 - DE86,2.4266970712385794
FR59 - PL55,2.4271117762379064
LV31 - LT94,2.4271451673688214
DE90 - PL55,2.4273223656392644
FR80 - DE75,2.4273386103425456
DE44 - PL55,2.42805490480161
CZ74 - CZ74,2.428434989778217
SE41 - SE25,2.4288907247499267
DE21 - PL41,2.429149692504296
IT20 - FR38,2.4294683207612118
PL70 - DE36,2.429863042892946
DE47 - PL72,2.4299244447047026
DE59 - IT45,2.430261876646306
DE81 - PL41,2.431266909785587
DE24 - PL95,2.431785728940953
DE20 - PL95,2.431942788980924
LV - EE,2.4322936476915267
LVLV - LV10,2.432316719595857
PL44 - DE64,2.4323891147186636
PL70 - CZ25,2.432731256573111
DE54 - NL35,2.4336057205357897
DE59 - BE66,2.4338009994386605
DE12 - PL41,2.434392517121773
SE60 - SE13,2.435088145762029
AT22 - PL95,2.435196837055861
DE99 - DE22,2.435830856067951
SE28 - DK27,2.4358947624487164
FR45 - DE91,2.436449181888665
FR69 - DE75,2.436511923300656
DE56 - NL66,2.437092557409506
FR69 - DE67,2.4371894003601464
FR13 - FR91,2.437594714582892
PL62 - DE56,2.43885518433484
DE82 - PL52,2.4393447788737763
DE59 - NL48,2.4407794302889947
BE85 - NL75,2.4410289611197977
SE41 - SE67,2.4410582794759983
DE81 - PL72,2.4411409930386876
PL95 - PL95,2.441408829941988
FR95 - DE47,2.441568843022145
FR33 - FR62,2.442209747677589
IT45 - DE56,2.4432864892694965
FR38 - FR59,2.4442755140080497
FR26 - DE41,2.445622162144427
DE91 - PL52,2.446088596328531
DE36 - PL55,2.446365664634703
IT24 - IT02,2.446816400404858
IT35 - DE91,2.44775242562035
BE88 - NL23,2.4480191277282333
NL13 - GBMK,2.448080541841211
DE47 - PL70,2.448227361159015
PL59 - SK92,2.449406744063736
IT20 - FR91,2.4500958704595535
DE50 - FR71,2.4509802436124977
DE41 - PL72,2.4514684487829106
BE13 - NL60,2.451546185978374
DE35 - DE45,2.451820961580512
NO30 - NO37,2.4524864399048063
NL53 - DE86,2.4530741573855037
SE50 - SE55,2.4533077889222183
DE40 - PL72,2.45396398507077
IT10 - DE67,2.4546666059090896
SE56 - DK02,2.454952897012644
DE21 - BE44,2.455189300121767
DE75 - IT20,2.455205115169226
DE59 - BE50,2.4557608969777776
DE47 - NL80,2.4557699908820867
DE40 - FR59,2.4558867636348443
DE56 - NL48,2.455968765045285
DE76 - BE08,2.4560907619286243
FR78 - BE14,2.4573287614557096
LV21 - EE61,2.457846370485593
DE20 - DE36,2.4580617304472363
PL59 - DE64,2.458896439223771
DE91 - PL70,2.459301086572085
BE99 - NL81,2.459352069783633
DE90 - PL41,2.4595805240340676
DE67 - PL55,2.4600787330979657
SK92 - DE75,2.4602462099755478
DE34 - NL27,2.4602994830171054
DE28 - NL48,2.460690057510053
DE55 - FR78,2.4608714805625556
BE77 - NL51,2.460888068213926
DE21 - PL62,2.4622054024556257
DE21 - NL29,2.46326277773806
GBDN - GBME,2.4633968205154364
PL59 - DE67,2.4635241201036293
FR38 - DE56,2.4636235257320633
BE08 - DE47,2.463966753059075
NL47 - DE41,2.464081032205832
BE06 - NL60,2.464341589255096
BE88 - NL38,2.464878200724001
DE44 - PL41,2.4648814452385364
DK95 - NO45,2.4650918472898162
DE90 - PL95,2.4650964751086275
BE77 - NL34,2.465317203705635
CZ10 - PL41,2.465473386560554
DE67 - FR26,2.466852982675638
IT13 - DE75,2.467604784954913
DE44 - PL59,2.468133659370971
PL55 - NL53,2.468433308601249
FR38 - DE41,2.4685095020816603
DE64 - CZ10,2.4693023426678558
EE74 - LT02,2.46994800240387
SK92 - DE47,2.4700574690642503
DE35 - DE48,2.471885879472596
LT53 - LVLV,2.472502080551156
DE64 - DE21,2.4726119611191395
IT29 - DE04,2.472735259811099
DE91 - IT13,2.4728127319947046
NL53 - FR26,2.47312975476108
LV21 - EE51,2.4737393453243426
DE44 - PL70,2.4738540570666556
BE89 - NL50,2.4739213041155703
DK70 - DK26,2.4740482004545474
FR38 - DE64,2.4746932429068904
NO14 - SE78,2.475584855808205
PL41 - DE36,2.4760779922837375
SE45 - NO31,2.4761076740957533
FR62 - BE62,2.4763199004652074
BE89 - NL19,2.4770041229770063
SE41 - SE70,2.4773097676827986
NO15 - SE33,2.477700124719051
GBGL - GBRM,2.479004065884323
DE81 - IT29,2.479054042361936
NL48 - DE44,2.479058367533811
DE41 - PL52,2.479566280537296
GBNG - GBCM,2.479595587408159
DE67 - FR59,2.479615308479571
DE56 - PL55,2.4799509109562843
FR13 - DE56,2.4800289370264137
DE31 - PL52,2.480469997117615
DE67 - IT10,2.480609962797922
DE54 - DE48,2.480878139687309
IT45 - IT50,2.481085375428939
DE49 - PL70,2.4820934277187154
NL29 - NL74,2.482156757772432
GBLU - GBEN,2.4821718565398423
ES41 - ES45,2.482472153749462
NL24 - NL38,2.482996071161044
DE30 - PL55,2.483784606591814
NL74 - GBGL,2.484030916746301
LV38 - PL16,2.4849207020081985
NO64 - NO70,2.4849777529797663
NO43 - DK83,2.486265943999604
DE47 - NL16,2.48689662793852
DE65 - BE39,2.4869459691546965
DE91 - PL41,2.4876260099055783
LV10 - LT53,2.488645480433474
LV10 - EE75,2.491164633912421
BE99 - NL74,2.491405166447016
FR77 - NL70,2.4928812289133035
DE67 - PL62,2.492900254789312
IT20 - DE41,2.4930853678265095
ES08 - NL53,2.4932826107050423
SE31 - DE23,2.4940870126606476
DE91 - PL72,2.4941027483640914
ES08 - DE44,2.4945548004114015
PL62 - DE40,2.4948395215075982
DE64 - PL59,2.4956116656961953
NL53 - FR71,2.496042794011531
IT29 - DE44,2.4966463529266822
SE28 - DK44,2.4974376163697984
DE56 - PL59,2.4974942654922176
DE12 - SK92,2.4976756381821406
NL47 - DE56,2.4976941519280635
DE30 - PL95,2.4982059309073326
LV10 - EE13,2.498509527271949
GBDN - GBMK,2.498536683831157
GBGL - GBEN,2.4999717165681377
DE04 - DE04,2.500661834814514
PL52 - NL53,2.5013259378574326
IT10 - DE59,2.5013708733726046
DE47 - PL62,2.502140809614899
DE31 - DE41,2.5022047647993606
NO30 - DK83,2.5024311146255984
CZ25 - CZ25,2.5029241320240527
FR69 - DE56,2.503042225304282
DK26 - SE41,2.5031453387063456
LT66 - LV21,2.5035349266324634
DE21 - NL48,2.504284362425936
FR76 - BE15,2.504957706794077
DE31 - NL54,2.5062692478871695
DE20 - PL52,2.5075072316924305
IT80 - IT13,2.508628369048397
NL59 - DE59,2.508674156321894
EE87 - LV34,2.508960436385402
DE34 - NL60,2.509340716934193
IT24 - ES08,2.510642077785715
FR59 - BE44,2.511130930533473
GBGL - GBUB,2.5113232544632558
GBNG - GBNW,2.5113893613921445
DE59 - DE23,2.511725593399538
DE34 - DE56,2.51241718804072
DE44 - IT29,2.513549047960175
DE99 - PL95,2.5138309022341954
GBME - GBRM,2.517240864285169
FR59 - IT24,2.517250576930413
DE75 - PL55,2.517272612072956
PL59 - DE56,2.517568830495604
DE41 - NL41,2.5175691756658054
DE54 - DE45,2.5179107485531134
DE64 - PL52,2.518023102359561
DE81 - PL95,2.51810746404423
IT24 - SK92,2.518109153299498
LU49 - BE91,2.518197656844532
FR76 - BE31,2.5183331908470965
NO30 - NO20,2.51880694810407
GBNN - GBRG,2.519606130675979
LU53 - DE66,2.5198903053345583
FR76 - BE92,2.5199645480504795
LVLV - EE48,2.520422214689562
DE64 - PL70,2.520497389643556
DK26 - DK87,2.5206244584829065
EE61 - LV41,2.520785941746193
DE21 - PL52,2.5217967987496888
DE44 - PL52,2.5219107291880096
DE44 - NL27,2.5223536350203717
GBWF - GBLU,2.52281224612507
NO19 - NO33,2.522894771988401
BE77 - BE17,2.522990176645378
FR13 - FR59,2.5232276222342436
FR69 - DE44,2.523288525709195
DE34 - BE36,2.524003310891144
PL59 - DE46,2.525024836585701
SE26 - DK48,2.5263131959800305
FR93 - FR51,2.529126630442491
DE41 - BE90,2.529659303556217
SE41 - SE35,2.5297779030717455
FR59 - DE36,2.5312442094394556
DE49 - PL55,2.531474006270369
SE44 - SE28,2.531917556459946
NL34 - DE55,2.532932357302231
FR38 - DE63,2.5329920662216825
DE50 - BE14,2.5334467258709084
DE91 - DE21,2.5339089185867185
NL38 - DE52,2.5339987301721636
PL52 - DE67,2.534036501338545
DE86 - PL41,2.5342252190442607
FR76 - BE17,2.5343654619834757
ES45 - IT20,2.5361286579868714
PL52 - DE44,2.5368620109898177
BE89 - NL51,2.5370094754873698
DE48 - NL79,2.5372564620571962
SE41 - SE28,2.5383394443928173
BE88 - NL32,2.538516876839298
GBBL - GBKT,2.540832776112672
DE67 - BE30,2.5418199166707534
IT10 - CZ10,2.5420355523132483
DE65 - PL55,2.542298161434108
IT02 - IT13,2.542749023347352
PL59 - DE44,2.5429661666468353
PL41 - DE59,2.5429706797975484
DE91 - PL95,2.5446467417125045
EE10 - LV32,2.545016187870761
SE50 - NO30,2.545378256442156
PL70 - PL95,2.545564542608735
DE56 - PL41,2.545677309905603
ES43 - FR91,2.5466557819144247
NO31 - NO16,2.5469016936733166
DE04 - PL95,2.5469730414941245
DE44 - PL95,2.5474087850326317
NL61 - NL27,2.5476988844102872
DE64 - IT24,2.547848260516142
